"","TimePeriod","position","water_year","Node","Season","TimePercentage","Species","Life_Stage","Hydraulic","bottom_type","WYT","Suitability_Class"
"238","critical","LOB",2016,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","DRY","Low"
"239","critical","MC",2010,"LA13","Seasonal",98.7814465408805,"Steelhead","Migration","Velocity","Concrete","WET","High"
"240","critical","MC",2011,"LA13","Seasonal",99.5696400625978,"Steelhead","Migration","Velocity","Concrete","WET","High"
"241","critical","MC",2012,"LA13","Seasonal",99.7838050314465,"Steelhead","Migration","Velocity","Concrete","DRY","High"
"242","critical","MC",2013,"LA13","Seasonal",99.6658805031446,"Steelhead","Migration","Velocity","Concrete","DRY","High"
"243","critical","MC",2014,"LA13","Seasonal",99.7248427672956,"Steelhead","Migration","Velocity","Concrete","DRY","High"
"244","critical","MC",2015,"LA13","Seasonal",99.6087636932707,"Steelhead","Migration","Velocity","Concrete","MODERATE","High"
"245","critical","MC",2016,"LA13","Seasonal",99.0762578616352,"Steelhead","Migration","Velocity","Concrete","DRY","High"
"246","critical","ROB",2010,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","WET","Low"
"247","critical","ROB",2011,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","WET","Low"
"248","critical","ROB",2012,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","DRY","Low"
"249","critical","ROB",2013,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","DRY","Low"
"250","critical","ROB",2014,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","DRY","Low"
"251","critical","ROB",2015,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","MODERATE","Low"
"252","critical","ROB",2016,"LA13","Seasonal",0,"Steelhead","Migration","Velocity","Concrete","DRY","Low"
"253","critical","LOB",2010,"LA14","Seasonal",96.4033018867924,"Steelhead","Migration","Velocity","Soft","WET","High"
"254","critical","LOB",2011,"LA14","Seasonal",98.8262910798122,"Steelhead","Migration","Velocity","Soft","WET","High"
"255","critical","LOB",2012,"LA14","Seasonal",99.0762578616352,"Steelhead","Migration","Velocity","Soft","DRY","High"
"256","critical","LOB",2013,"LA14","Seasonal",99.3514150943396,"Steelhead","Migration","Velocity","Soft","DRY","High"
"257","critical","LOB",2014,"LA14","Seasonal",98.9190251572327,"Steelhead","Migration","Velocity","Soft","DRY","High"
"258","critical","LOB",2015,"LA14","Seasonal",99.0610328638498,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"259","critical","LOB",2016,"LA14","Seasonal",97.3073899371069,"Steelhead","Migration","Velocity","Soft","DRY","High"
"260","critical","MC",2010,"LA14","Seasonal",5.1690251572327,"Steelhead","Migration","Velocity","Soft","WET","Low"
"261","critical","MC",2011,"LA14","Seasonal",1.62363067292645,"Steelhead","Migration","Velocity","Soft","WET","Low"
"262","critical","MC",2012,"LA14","Seasonal",1.6312893081761,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"263","critical","MC",2013,"LA14","Seasonal",1.0809748427673,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"264","critical","MC",2014,"LA14","Seasonal",1.88679245283019,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"265","critical","MC",2015,"LA14","Seasonal",1.50625978090767,"Steelhead","Migration","Velocity","Soft","MODERATE","Low"
"266","critical","MC",2016,"LA14","Seasonal",4.42216981132075,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"267","critical","ROB",2010,"LA14","Seasonal",99.1941823899371,"Steelhead","Migration","Velocity","Soft","WET","High"
"268","critical","ROB",2011,"LA14","Seasonal",99.7261345852895,"Steelhead","Migration","Velocity","Soft","WET","High"
"269","critical","ROB",2012,"LA14","Seasonal",99.8624213836478,"Steelhead","Migration","Velocity","Soft","DRY","High"
"270","critical","ROB",2013,"LA14","Seasonal",99.7641509433962,"Steelhead","Migration","Velocity","Soft","DRY","High"
"271","critical","ROB",2014,"LA14","Seasonal",99.8034591194968,"Steelhead","Migration","Velocity","Soft","DRY","High"
"272","critical","ROB",2015,"LA14","Seasonal",99.6674491392801,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"273","critical","ROB",2016,"LA14","Seasonal",99.2924528301887,"Steelhead","Migration","Velocity","Soft","DRY","High"
"274","critical","LOB",2010,"LA2","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","WET","High"
"275","critical","LOB",2011,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","WET","High"
"276","critical","LOB",2012,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"277","critical","LOB",2013,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"278","critical","LOB",2014,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"279","critical","LOB",2015,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"280","critical","LOB",2016,"LA2","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","DRY","High"
"281","critical","MC",2010,"LA2","Seasonal",99.3317610062893,"Steelhead","Migration","Velocity","Soft","WET","High"
"282","critical","MC",2011,"LA2","Seasonal",99.9217527386541,"Steelhead","Migration","Velocity","Soft","WET","High"
"283","critical","MC",2012,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"284","critical","MC",2013,"LA2","Seasonal",99.8820754716981,"Steelhead","Migration","Velocity","Soft","DRY","High"
"285","critical","MC",2014,"LA2","Seasonal",99.8231132075472,"Steelhead","Migration","Velocity","Soft","DRY","High"
"286","critical","MC",2015,"LA2","Seasonal",99.8435054773083,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"287","critical","MC",2016,"LA2","Seasonal",99.4103773584906,"Steelhead","Migration","Velocity","Soft","DRY","High"
"288","critical","ROB",2010,"LA2","Seasonal",7.29166666666667,"Steelhead","Migration","Velocity","Soft","WET","Low"
"289","critical","ROB",2011,"LA2","Seasonal",2.4452269170579,"Steelhead","Migration","Velocity","Soft","WET","Low"
"290","critical","ROB",2012,"LA2","Seasonal",2.24056603773585,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"291","critical","ROB",2013,"LA2","Seasonal",1.53301886792453,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"292","critical","ROB",2014,"LA2","Seasonal",2.8498427672956,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"293","critical","ROB",2015,"LA2","Seasonal",2.4452269170579,"Steelhead","Migration","Velocity","Soft","MODERATE","Low"
"294","critical","ROB",2016,"LA2","Seasonal",6.03380503144654,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"295","critical","LOB",2010,"LA20_2","Seasonal",0.216194968553459,"Steelhead","Migration","Velocity","Soft","WET","Low"
"296","critical","LOB",2011,"LA20_2","Seasonal",0.0391236306729265,"Steelhead","Migration","Velocity","Soft","WET","Low"
"297","critical","LOB",2012,"LA20_2","Seasonal",0,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"298","critical","LOB",2013,"LA20_2","Seasonal",0.0982704402515723,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"299","critical","LOB",2014,"LA20_2","Seasonal",0.0589622641509434,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"300","critical","LOB",2015,"LA20_2","Seasonal",0.0586854460093897,"Steelhead","Migration","Velocity","Soft","MODERATE","Low"
"301","critical","LOB",2016,"LA20_2","Seasonal",0.235849056603774,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"302","critical","MC",2010,"LA20_2","Seasonal",95.813679245283,"Steelhead","Migration","Velocity","Soft","WET","High"
"303","critical","MC",2011,"LA20_2","Seasonal",98.6111111111111,"Steelhead","Migration","Velocity","Soft","WET","High"
"304","critical","MC",2012,"LA20_2","Seasonal",98.6438679245283,"Steelhead","Migration","Velocity","Soft","DRY","High"
"305","critical","MC",2013,"LA20_2","Seasonal",99.0566037735849,"Steelhead","Migration","Velocity","Soft","DRY","High"
"306","critical","MC",2014,"LA20_2","Seasonal",98.3294025157233,"Steelhead","Migration","Velocity","Soft","DRY","High"
"307","critical","MC",2015,"LA20_2","Seasonal",98.6306729264476,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"308","critical","MC",2016,"LA20_2","Seasonal",96.0495283018868,"Steelhead","Migration","Velocity","Soft","DRY","High"
"309","critical","ROB",2010,"LA20_2","Seasonal",0.0982704402515723,"Steelhead","Migration","Velocity","Soft","WET","Low"
"310","critical","ROB",2011,"LA20_2","Seasonal",0.0195618153364632,"Steelhead","Migration","Velocity","Soft","WET","Low"
"311","critical","ROB",2012,"LA20_2","Seasonal",0,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"312","critical","ROB",2013,"LA20_2","Seasonal",0.0196540880503145,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"313","critical","ROB",2014,"LA20_2","Seasonal",0,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"314","critical","ROB",2015,"LA20_2","Seasonal",0.0195618153364632,"Steelhead","Migration","Velocity","Soft","MODERATE","Low"
"315","critical","ROB",2016,"LA20_2","Seasonal",0.137578616352201,"Steelhead","Migration","Velocity","Soft","DRY","Low"
"316","critical","LOB",2010,"LA20","Seasonal",99.8624213836478,"Steelhead","Migration","Velocity","Soft","WET","High"
"317","critical","LOB",2011,"LA20","Seasonal",97.5743348982786,"Steelhead","Migration","Velocity","Soft","WET","High"
"318","critical","LOB",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"319","critical","LOB",2013,"LA20","Seasonal",97.2877358490566,"Steelhead","Migration","Velocity","Soft","DRY","High"
"320","critical","LOB",2014,"LA20","Seasonal",87.3427672955975,"Steelhead","Migration","Velocity","Soft","DRY","High"
"321","critical","LOB",2015,"LA20","Seasonal",84.9374021909233,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"322","critical","LOB",2016,"LA20","Seasonal",82.4292452830189,"Steelhead","Migration","Velocity","Soft","DRY","High"
"323","critical","MC",2010,"LA20","Seasonal",99.7838050314465,"Steelhead","Migration","Velocity","Soft","WET","High"
"324","critical","MC",2011,"LA20","Seasonal",97.593896713615,"Steelhead","Migration","Velocity","Soft","WET","High"
"325","critical","MC",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"326","critical","MC",2013,"LA20","Seasonal",97.2287735849057,"Steelhead","Migration","Velocity","Soft","DRY","High"
"327","critical","MC",2014,"LA20","Seasonal",87.4213836477987,"Steelhead","Migration","Velocity","Soft","DRY","High"
"328","critical","MC",2015,"LA20","Seasonal",84.9765258215963,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"329","critical","MC",2016,"LA20","Seasonal",82.3899371069182,"Steelhead","Migration","Velocity","Soft","DRY","High"
"330","critical","ROB",2010,"LA20","Seasonal",99.8624213836478,"Steelhead","Migration","Velocity","Soft","WET","High"
"331","critical","ROB",2011,"LA20","Seasonal",97.5743348982786,"Steelhead","Migration","Velocity","Soft","WET","High"
"332","critical","ROB",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"333","critical","ROB",2013,"LA20","Seasonal",97.2877358490566,"Steelhead","Migration","Velocity","Soft","DRY","High"
"334","critical","ROB",2014,"LA20","Seasonal",87.3427672955975,"Steelhead","Migration","Velocity","Soft","DRY","High"
"335","critical","ROB",2015,"LA20","Seasonal",84.9374021909233,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"336","critical","ROB",2016,"LA20","Seasonal",82.4292452830189,"Steelhead","Migration","Velocity","Soft","DRY","High"
"337","critical","LOB",2010,"LA3","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","WET","High"
"338","critical","LOB",2011,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","WET","High"
"339","critical","LOB",2012,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"340","critical","LOB",2013,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"341","critical","LOB",2014,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"342","critical","LOB",2015,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"343","critical","LOB",2016,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"344","critical","MC",2010,"LA3","Seasonal",99.9606918238994,"Steelhead","Migration","Velocity","Soft","WET","High"
"345","critical","MC",2011,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","WET","High"
"346","critical","MC",2012,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"347","critical","MC",2013,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"348","critical","MC",2014,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"349","critical","MC",2015,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"350","critical","MC",2016,"LA3","Seasonal",99.9017295597484,"Steelhead","Migration","Velocity","Soft","DRY","High"
"351","critical","ROB",2010,"LA3","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","WET","High"
"352","critical","ROB",2011,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","WET","High"
"353","critical","ROB",2012,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"354","critical","ROB",2013,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"355","critical","ROB",2014,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"356","critical","ROB",2015,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"357","critical","ROB",2016,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","DRY","High"
"358","critical","LOB",2010,"LA8","Seasonal",96.0888364779874,"Steelhead","Migration","Velocity","Soft","WET","High"
"359","critical","LOB",2011,"LA8","Seasonal",98.7871674491393,"Steelhead","Migration","Velocity","Soft","WET","High"
"360","critical","LOB",2012,"LA8","Seasonal",98.8993710691824,"Steelhead","Migration","Velocity","Soft","DRY","High"
"361","critical","LOB",2013,"LA8","Seasonal",99.2924528301887,"Steelhead","Migration","Velocity","Soft","DRY","High"
"362","critical","LOB",2014,"LA8","Seasonal",98.7814465408805,"Steelhead","Migration","Velocity","Soft","DRY","High"
"363","critical","LOB",2015,"LA8","Seasonal",98.943661971831,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"364","critical","LOB",2016,"LA8","Seasonal",97.0322327044025,"Steelhead","Migration","Velocity","Soft","DRY","High"
"365","critical","MC",2010,"LA8","Seasonal",92.8262578616352,"Steelhead","Migration","Velocity","Soft","WET","High"
"366","critical","MC",2011,"LA8","Seasonal",97.9068857589984,"Steelhead","Migration","Velocity","Soft","WET","High"
"367","critical","MC",2012,"LA8","Seasonal",97.7201257861635,"Steelhead","Migration","Velocity","Soft","DRY","High"
"368","critical","MC",2013,"LA8","Seasonal",98.5455974842767,"Steelhead","Migration","Velocity","Soft","DRY","High"
"369","critical","MC",2014,"LA8","Seasonal",97.4056603773585,"Steelhead","Migration","Velocity","Soft","DRY","High"
"370","critical","MC",2015,"LA8","Seasonal",97.7699530516432,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"371","critical","MC",2016,"LA8","Seasonal",94.5361635220126,"Steelhead","Migration","Velocity","Soft","DRY","High"
"372","critical","ROB",2010,"LA8","Seasonal",96.2264150943396,"Steelhead","Migration","Velocity","Soft","WET","High"
"373","critical","ROB",2011,"LA8","Seasonal",98.8654147104851,"Steelhead","Migration","Velocity","Soft","WET","High"
"374","critical","ROB",2012,"LA8","Seasonal",99.0369496855346,"Steelhead","Migration","Velocity","Soft","DRY","High"
"375","critical","ROB",2013,"LA8","Seasonal",99.3514150943396,"Steelhead","Migration","Velocity","Soft","DRY","High"
"376","critical","ROB",2014,"LA8","Seasonal",98.8600628930818,"Steelhead","Migration","Velocity","Soft","DRY","High"
"377","critical","ROB",2015,"LA8","Seasonal",99.0219092331768,"Steelhead","Migration","Velocity","Soft","MODERATE","High"
"378","critical","ROB",2016,"LA8","Seasonal",97.189465408805,"Steelhead","Migration","Velocity","Soft","DRY","High"
