"","month_year","water_year","month","TimePeriod","position","Node","DaysPerMonth","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class"
"284","Jun 2010",2010,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"285","Jul 2010",2010,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"286","Mar 2010",2010,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"287","Apr 2010",2010,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"288","May 2010",2010,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"289","Jun 2010",2010,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"290","Jul 2010",2010,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"291","Mar 2010",2010,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"292","Apr 2010",2010,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"293","May 2010",2010,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"294","Jun 2010",2010,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"295","Jul 2010",2010,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"296","Mar 2011",2011,3,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"297","Apr 2011",2011,4,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"298","May 2011",2011,5,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"299","Jun 2011",2011,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"300","Jul 2011",2011,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"301","Mar 2011",2011,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"302","Apr 2011",2011,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"303","May 2011",2011,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"304","Jun 2011",2011,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"305","Jul 2011",2011,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"306","Mar 2011",2011,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"307","Apr 2011",2011,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"308","May 2011",2011,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"309","Jun 2011",2011,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"310","Jul 2011",2011,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"311","Mar 2012",2012,3,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"312","Apr 2012",2012,4,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"313","May 2012",2012,5,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"314","Jun 2012",2012,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"315","Jul 2012",2012,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"316","Mar 2012",2012,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"317","Apr 2012",2012,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"318","May 2012",2012,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"319","Jun 2012",2012,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"320","Jul 2012",2012,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"321","Mar 2012",2012,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"322","Apr 2012",2012,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"323","May 2012",2012,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"324","Jun 2012",2012,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"325","Jul 2012",2012,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"326","Mar 2013",2013,3,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"327","Apr 2013",2013,4,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"328","May 2013",2013,5,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"329","Jun 2013",2013,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"330","Jul 2013",2013,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"331","Mar 2013",2013,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"332","Apr 2013",2013,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"333","May 2013",2013,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"334","Jun 2013",2013,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"335","Jul 2013",2013,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"336","Mar 2013",2013,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"337","Apr 2013",2013,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"338","May 2013",2013,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"339","Jun 2013",2013,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"340","Jul 2013",2013,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"341","Mar 2014",2014,3,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"342","Apr 2014",2014,4,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"343","May 2014",2014,5,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"344","Jun 2014",2014,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"345","Jul 2014",2014,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"346","Mar 2014",2014,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"347","Apr 2014",2014,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"348","May 2014",2014,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"349","Jun 2014",2014,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"350","Jul 2014",2014,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"351","Mar 2014",2014,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"352","Apr 2014",2014,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"353","May 2014",2014,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"354","Jun 2014",2014,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"355","Jul 2014",2014,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"356","Mar 2015",2015,3,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"357","Apr 2015",2015,4,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"358","May 2015",2015,5,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"359","Jun 2015",2015,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"360","Jul 2015",2015,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"361","Mar 2015",2015,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"362","Apr 2015",2015,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"363","May 2015",2015,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"364","Jun 2015",2015,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"365","Jul 2015",2015,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"366","Mar 2015",2015,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"367","Apr 2015",2015,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"368","May 2015",2015,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"369","Jun 2015",2015,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"370","Jul 2015",2015,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"371","Mar 2016",2016,3,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"372","Apr 2016",2016,4,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"373","May 2016",2016,5,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"374","Jun 2016",2016,6,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"375","Jul 2016",2016,7,"critical","LOB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"376","Mar 2016",2016,3,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"377","Apr 2016",2016,4,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"378","May 2016",2016,5,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"379","Jun 2016",2016,6,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"380","Jul 2016",2016,7,"critical","MC","F37B",0,"SAS","Fry","Depth","Soft","Low"
"381","Mar 2016",2016,3,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"382","Apr 2016",2016,4,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"383","May 2016",2016,5,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"384","Jun 2016",2016,6,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"385","Jul 2016",2016,7,"critical","ROB","F37B",0,"SAS","Fry","Depth","Soft","Low"
"386","Mar 2010",2010,3,"critical","MC","F37BHigh",2,"SAS","Fry","Depth","Soft","Low"
"387","Apr 2010",2010,4,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"388","May 2010",2010,5,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"389","Jun 2010",2010,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"390","Jul 2010",2010,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"391","Mar 2011",2011,3,"critical","MC","F37BHigh",2,"SAS","Fry","Depth","Soft","Low"
"392","Apr 2011",2011,4,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"393","May 2011",2011,5,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"394","Jun 2011",2011,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"395","Jul 2011",2011,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"396","Mar 2012",2012,3,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"397","Apr 2012",2012,4,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"398","May 2012",2012,5,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"399","Jun 2012",2012,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"400","Jul 2012",2012,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"401","Mar 2013",2013,3,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"402","Apr 2013",2013,4,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"403","May 2013",2013,5,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"404","Jun 2013",2013,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"405","Jul 2013",2013,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"406","Mar 2014",2014,3,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"407","Apr 2014",2014,4,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"408","May 2014",2014,5,"critical","MC","F37BHigh",2,"SAS","Fry","Depth","Soft","Low"
"409","Jun 2014",2014,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"410","Jul 2014",2014,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"411","Mar 2015",2015,3,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"412","Apr 2015",2015,4,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"413","May 2015",2015,5,"critical","MC","F37BHigh",1,"SAS","Fry","Depth","Soft","Low"
"414","Jun 2015",2015,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"415","Jul 2015",2015,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"416","Mar 2016",2016,3,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"417","Apr 2016",2016,4,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"418","May 2016",2016,5,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"419","Jun 2016",2016,6,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"420","Jul 2016",2016,7,"critical","MC","F37BHigh",0,"SAS","Fry","Depth","Soft","Low"
"421","Mar 2010",2010,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"422","Apr 2010",2010,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"423","May 2010",2010,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"424","Jun 2010",2010,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"425","Jul 2010",2010,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"426","Mar 2010",2010,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"427","Apr 2010",2010,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"428","May 2010",2010,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"429","Jun 2010",2010,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"430","Jul 2010",2010,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"431","Mar 2010",2010,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"432","Apr 2010",2010,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"433","May 2010",2010,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"434","Jun 2010",2010,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"435","Jul 2010",2010,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"436","Mar 2011",2011,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"437","Apr 2011",2011,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"438","May 2011",2011,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"439","Jun 2011",2011,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"440","Jul 2011",2011,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"441","Mar 2011",2011,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"442","Apr 2011",2011,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"443","May 2011",2011,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"444","Jun 2011",2011,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"445","Jul 2011",2011,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"446","Mar 2011",2011,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"447","Apr 2011",2011,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"448","May 2011",2011,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"449","Jun 2011",2011,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"450","Jul 2011",2011,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"451","Mar 2012",2012,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"452","Apr 2012",2012,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"453","May 2012",2012,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"454","Jun 2012",2012,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"455","Jul 2012",2012,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"456","Mar 2012",2012,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"457","Apr 2012",2012,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"458","May 2012",2012,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"459","Jun 2012",2012,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"460","Jul 2012",2012,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"461","Mar 2012",2012,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"462","Apr 2012",2012,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"463","May 2012",2012,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"464","Jun 2012",2012,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"465","Jul 2012",2012,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"466","Mar 2013",2013,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"467","Apr 2013",2013,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"468","May 2013",2013,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"469","Jun 2013",2013,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"470","Jul 2013",2013,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"471","Mar 2013",2013,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"472","Apr 2013",2013,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"473","May 2013",2013,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"474","Jun 2013",2013,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"475","Jul 2013",2013,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"476","Mar 2013",2013,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"477","Apr 2013",2013,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"478","May 2013",2013,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"479","Jun 2013",2013,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"480","Jul 2013",2013,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"481","Mar 2014",2014,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"482","Apr 2014",2014,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"483","May 2014",2014,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"484","Jun 2014",2014,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"485","Jul 2014",2014,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"486","Mar 2014",2014,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"487","Apr 2014",2014,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"488","May 2014",2014,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"489","Jun 2014",2014,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"490","Jul 2014",2014,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"491","Mar 2014",2014,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"492","Apr 2014",2014,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"493","May 2014",2014,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"494","Jun 2014",2014,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"495","Jul 2014",2014,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"496","Mar 2015",2015,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"497","Apr 2015",2015,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"498","May 2015",2015,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"499","Jun 2015",2015,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"500","Jul 2015",2015,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"501","Mar 2015",2015,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"502","Apr 2015",2015,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"503","May 2015",2015,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"504","Jun 2015",2015,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"505","Jul 2015",2015,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"506","Mar 2015",2015,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"507","Apr 2015",2015,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"508","May 2015",2015,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"509","Jun 2015",2015,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"510","Jul 2015",2015,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"511","Mar 2016",2016,3,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"512","Apr 2016",2016,4,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"513","May 2016",2016,5,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"514","Jun 2016",2016,6,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"515","Jul 2016",2016,7,"critical","LOB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"516","Mar 2016",2016,3,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"517","Apr 2016",2016,4,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"518","May 2016",2016,5,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"519","Jun 2016",2016,6,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"520","Jul 2016",2016,7,"critical","MC","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"521","Mar 2016",2016,3,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"522","Apr 2016",2016,4,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"523","May 2016",2016,5,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"524","Jun 2016",2016,6,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"525","Jul 2016",2016,7,"critical","ROB","F37BLow",0,"SAS","Fry","Depth","Soft","Low"
"526","Mar 2010",2010,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"527","Apr 2010",2010,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"528","May 2010",2010,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"529","Jun 2010",2010,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"530","Jul 2010",2010,7,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"531","Mar 2011",2011,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"532","Apr 2011",2011,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"533","May 2011",2011,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"534","Jun 2011",2011,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"535","Jul 2011",2011,7,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"536","Mar 2012",2012,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"537","Apr 2012",2012,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"538","May 2012",2012,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"539","Jun 2012",2012,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"540","Jul 2012",2012,7,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"541","Mar 2013",2013,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"542","Apr 2013",2013,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"543","May 2013",2013,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"544","Jun 2013",2013,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"545","Jul 2013",2013,7,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"546","Mar 2014",2014,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"547","Apr 2014",2014,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"548","May 2014",2014,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"549","Jun 2014",2014,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"550","Jul 2014",2014,7,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"551","Mar 2015",2015,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"552","Apr 2015",2015,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"553","May 2015",2015,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"554","Jun 2015",2015,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"555","Jul 2015",2015,7,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"556","Mar 2016",2016,3,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"557","Apr 2016",2016,4,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"558","May 2016",2016,5,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
"559","Jun 2016",2016,6,"critical","MC","F45B",0,"SAS","Fry","Depth","Concrete","Low"
