"","water_year","month","TimePeriod","position","Node","Species","Life_Stage","Hydraulic","bottom_type","WYT","Low","Medium","High","Suitability_Class"
"1028",2016,1,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",12,2,0,"Partial"
"1029",2016,1,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1030",2010,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1031",2010,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",6,0,0,"Low"
"1032",2010,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1033",2011,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1034",2011,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1035",2011,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1036",2012,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1037",2012,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",2,0,0,"Low"
"1038",2012,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1039",2013,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1040",2013,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",2,1,0,"Low"
"1041",2013,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1042",2014,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1043",2014,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1044",2014,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1045",2015,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1046",2015,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",3,0,0,"Low"
"1047",2015,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1048",2016,2,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1049",2016,2,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",8,0,0,"Partial"
"1050",2016,2,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1051",2010,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1052",2010,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",8,1,0,"Partial"
"1053",2010,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1054",2011,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1055",2011,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",3,0,0,"Low"
"1056",2011,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1057",2012,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1058",2012,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1059",2012,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1060",2013,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1061",2013,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",3,0,0,"Low"
"1062",2013,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1063",2014,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1064",2014,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",2,0,0,"Low"
"1065",2014,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1066",2015,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1067",2015,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",3,0,0,"Low"
"1068",2015,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1069",2016,3,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1070",2016,3,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1071",2016,3,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1072",2010,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1073",2010,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1074",2010,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1075",2011,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1076",2011,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",7,0,0,"Partial"
"1077",2011,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1078",2012,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1079",2012,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1080",2012,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1081",2013,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1082",2013,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1083",2013,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1084",2014,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1085",2014,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1086",2014,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1087",2015,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1088",2015,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",1,0,0,"Low"
"1089",2015,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1090",2016,4,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1091",2016,4,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1092",2016,4,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1093",2010,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1094",2010,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",1,0,0,"Low"
"1095",2010,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1096",2011,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1097",2011,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1098",2011,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1099",2012,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1100",2012,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1101",2012,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1102",2013,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1103",2013,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1104",2013,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1105",2014,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1106",2014,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",3,0,0,"Low"
"1107",2014,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1108",2015,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1109",2015,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",1,0,0,"Low"
"1110",2015,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1111",2016,5,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1112",2016,5,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1113",2016,5,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1114",2010,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1115",2010,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1116",2010,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1117",2011,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1118",2011,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1119",2011,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1120",2012,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1121",2012,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1122",2012,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1123",2013,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1124",2013,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1125",2013,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1126",2014,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1127",2014,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1128",2014,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1129",2015,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1130",2015,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1131",2015,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1132",2016,6,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1133",2016,6,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1134",2016,6,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1135",2010,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1136",2010,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1137",2010,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1138",2011,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1139",2011,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1140",2011,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1141",2012,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1142",2012,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1143",2012,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1144",2013,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1145",2013,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1146",2013,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1147",2014,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1148",2014,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1149",2014,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1150",2015,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1151",2015,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1152",2015,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1153",2016,7,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1154",2016,7,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1155",2016,7,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1156",2010,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1157",2010,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1158",2010,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1159",2011,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1160",2011,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1161",2011,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1162",2012,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1163",2012,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1164",2012,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1165",2013,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1166",2013,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1167",2013,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1168",2014,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1169",2014,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1170",2014,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1171",2015,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1172",2015,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1173",2015,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1174",2016,8,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1175",2016,8,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1176",2016,8,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1177",2010,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1178",2010,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1179",2010,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1180",2011,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1181",2011,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1182",2011,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1183",2012,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1184",2012,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1185",2012,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1186",2013,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1187",2013,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1188",2013,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1189",2014,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1190",2014,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1191",2014,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1192",2015,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1193",2015,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1194",2015,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1195",2016,9,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1196",2016,9,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1197",2016,9,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1198",2010,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1199",2010,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",6,0,0,"Low"
"1200",2010,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1201",2011,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1202",2011,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",1,0,0,"Low"
"1203",2011,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1204",2012,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1205",2012,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1206",2012,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1207",2013,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1208",2013,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1209",2013,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1210",2014,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1211",2014,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1212",2014,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1213",2015,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1214",2015,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",2,0,0,"Low"
"1215",2015,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1216",2016,10,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1217",2016,10,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1218",2016,10,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1219",2010,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1220",2010,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",3,0,0,"Low"
"1221",2010,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1222",2011,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1223",2011,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",5,0,0,"Low"
"1224",2011,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1225",2012,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1226",2012,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",2,0,0,"Low"
"1227",2012,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1228",2013,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1229",2013,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",3,0,0,"Low"
"1230",2013,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1231",2014,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1232",2014,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",2,0,0,"Low"
"1233",2014,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1234",2015,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1235",2015,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1236",2015,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1237",2016,11,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1238",2016,11,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",3,0,0,"Low"
"1239",2016,11,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1240",2010,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1241",2010,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",11,3,0,"Partial"
"1242",2010,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1243",2011,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1244",2011,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","WET",2,0,0,"Low"
"1245",2011,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","WET",0,0,0,"Low"
"1246",2012,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1247",2012,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",10,0,0,"Partial"
"1248",2012,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1249",2013,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1250",2013,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",1,0,0,"Low"
"1251",2013,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1252",2014,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1253",2014,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",8,1,0,"Partial"
"1254",2014,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1255",2015,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1256",2015,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",4,0,0,"Low"
"1257",2015,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","MODERATE",0,0,0,"Low"
"1258",2016,12,"Annual","LOB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1259",2016,12,"Annual","MC","F37B_High","Typha","Adult","Depth","Concrete","DRY",7,0,0,"Partial"
"1260",2016,12,"Annual","ROB","F37B_High","Typha","Adult","Depth","Concrete","DRY",0,0,0,"Low"
"1261",2010,1,"Annual","LOB","F37B_Low","Typha","Adult","Depth","Soft","WET",0,0,0,"Low"
"1262",2010,1,"Annual","MC","F37B_Low","Typha","Adult","Depth","Soft","WET",2,0,0,"Low"
"1263",2010,1,"Annual","ROB","F37B_Low","Typha","Adult","Depth","Soft","WET",3,0,0,"Low"
"1264",2011,1,"Annual","LOB","F37B_Low","Typha","Adult","Depth","Soft","WET",0,0,0,"Low"
"1265",2011,1,"Annual","MC","F37B_Low","Typha","Adult","Depth","Soft","WET",2,0,0,"Low"
"1266",2011,1,"Annual","ROB","F37B_Low","Typha","Adult","Depth","Soft","WET",3,0,0,"Low"
"1267",2012,1,"Annual","LOB","F37B_Low","Typha","Adult","Depth","Soft","DRY",0,0,0,"Low"
"1268",2012,1,"Annual","MC","F37B_Low","Typha","Adult","Depth","Soft","DRY",3,0,0,"Low"
"1269",2012,1,"Annual","ROB","F37B_Low","Typha","Adult","Depth","Soft","DRY",5,1,0,"Low"
"1270",2013,1,"Annual","LOB","F37B_Low","Typha","Adult","Depth","Soft","DRY",0,0,0,"Low"
"1271",2013,1,"Annual","MC","F37B_Low","Typha","Adult","Depth","Soft","DRY",0,0,0,"Low"
"1272",2013,1,"Annual","ROB","F37B_Low","Typha","Adult","Depth","Soft","DRY",0,0,0,"Low"
"1273",2014,1,"Annual","LOB","F37B_Low","Typha","Adult","Depth","Soft","DRY",0,0,0,"Low"
"1274",2014,1,"Annual","MC","F37B_Low","Typha","Adult","Depth","Soft","DRY",2,0,0,"Low"
"1275",2014,1,"Annual","ROB","F37B_Low","Typha","Adult","Depth","Soft","DRY",5,1,0,"Low"
"1276",2015,1,"Annual","LOB","F37B_Low","Typha","Adult","Depth","Soft","MODERATE",0,0,0,"Low"
"1277",2015,1,"Annual","MC","F37B_Low","Typha","Adult","Depth","Soft","MODERATE",2,0,0,"Low"
