"","pos_code","Node","Species","Life_Stage","Hydraulic","TimePeriod","position","Overall_Class","sp_code","ClassOrder","Check_Class"
"505","GLEN_ROB","GLEN","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"506","GLEN_ROB","GLEN","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"507","GLEN_ROB","GLEN","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"508","GLEN_ROB","GLEN","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"509","GLEN_ROB","GLEN","SAS","Adult","Velocity","Annual","ROB","Partial","SAS_Adult","2","Partial"
"510","GLEN_ROB","GLEN","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"511","GLEN_ROB","GLEN","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"512","GLEN_ROB","GLEN","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"513","GLEN_ROB","GLEN","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"514","LA1_LOB","LA1","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"515","LA1_LOB","LA1","Typha","Adult","Velocity","Annual","LOB","High","Typha_Adult","3","Low"
"516","LA1_LOB","LA1","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"517","LA1_LOB","LA1","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"518","LA1_LOB","LA1","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"519","LA1_LOB","LA1","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"520","LA1_LOB","LA1","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","Low"
"521","LA1_LOB","LA1","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"522","LA1_LOB","LA1","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"523","LA1_LOB","LA1","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"524","LA1_LOB","LA1","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"525","LA1_LOB","LA1","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"526","LA1_LOB","LA1","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"527","LA1_LOB","LA1","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"528","LA1_LOB","LA1","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"529","LA1_LOB","LA1","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"530","LA1_LOB","LA1","Steelhead","Migration","Depth","critical","LOB","High","Steelhead_Migration","3","Low"
"531","LA1_LOB","LA1","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"532","LA1_LOB","LA1","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"533","LA1_MC","LA1","Willow","Seedling","Depth","critical","MC","Partial","Willow_Seedling","2","Partial"
"534","LA1_MC","LA1","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","Partial"
"535","LA1_MC","LA1","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"536","LA1_MC","LA1","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"537","LA1_MC","LA1","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"538","LA1_MC","LA1","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","High"
"539","LA1_MC","LA1","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"540","LA1_MC","LA1","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"541","LA1_MC","LA1","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"542","LA1_MC","LA1","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"543","LA1_MC","LA1","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"544","LA1_MC","LA1","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"545","LA1_MC","LA1","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"546","LA1_MC","LA1","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"547","LA1_MC","LA1","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"548","LA1_MC","LA1","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"549","LA1_MC","LA1","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"550","LA1_MC","LA1","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"551","LA1_MC","LA1","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"552","LA1_ROB","LA1","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"553","LA1_ROB","LA1","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"554","LA1_ROB","LA1","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"555","LA1_ROB","LA1","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"556","LA1_ROB","LA1","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"557","LA1_ROB","LA1","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"558","LA1_ROB","LA1","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"559","LA1_ROB","LA1","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"560","LA1_ROB","LA1","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"561","LA1_ROB","LA1","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"562","LA1_ROB","LA1","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"563","LA1_ROB","LA1","Steelhead","Migration","Depth","critical","ROB","High","Steelhead_Migration","3","Low"
"564","LA1_ROB","LA1","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"565","LA1_ROB","LA1","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"566","LA1_ROB","LA1","Steelhead","Smolts","Depth","critical","ROB","High","Steelhead_Smolts","3","Low"
"567","LA1_ROB","LA1","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"568","LA1_ROB","LA1","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"569","LA1_ROB","LA1","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"570","LA1_ROB","LA1","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"571","LA11_LOB","LA11","Cladophora","Adult","Depth","critical","LOB","Low","Cladophora_Adult","1","Low"
"572","LA11_LOB","LA11","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"573","LA11_LOB","LA11","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"574","LA11_LOB","LA11","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"575","LA11_LOB","LA11","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"576","LA11_LOB","LA11","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"577","LA11_LOB","LA11","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"578","LA11_LOB","LA11","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"579","LA11_LOB","LA11","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"580","LA11_LOB","LA11","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"581","LA11_LOB","LA11","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"582","LA11_LOB","LA11","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"583","LA11_LOB","LA11","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"584","LA11_LOB","LA11","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"585","LA11_LOB","LA11","Typha","Adult","Velocity","Annual","LOB","Low","Typha_Adult","1","Low"
"586","LA11_LOB","LA11","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"587","LA11_LOB","LA11","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"588","LA11_LOB","LA11","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"589","LA11_LOB","LA11","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"590","LA11_MC","LA11","Cladophora","Adult","Velocity","critical","MC","High","Cladophora_Adult","3","High"
"591","LA11_MC","LA11","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","High"
"592","LA11_MC","LA11","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","High"
"593","LA11_MC","LA11","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"594","LA11_MC","LA11","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"595","LA11_MC","LA11","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"596","LA11_MC","LA11","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"597","LA11_MC","LA11","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"598","LA11_MC","LA11","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"599","LA11_MC","LA11","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"600","LA11_MC","LA11","Steelhead","Smolts","Velocity","critical","MC","Low","Steelhead_Smolts","1","Low"
"601","LA11_MC","LA11","Steelhead","Smolts","Depth","critical","MC","Partial","Steelhead_Smolts","2","Low"
"602","LA11_MC","LA11","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"603","LA11_MC","LA11","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Low"
"604","LA11_MC","LA11","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"605","LA11_MC","LA11","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"606","LA11_MC","LA11","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"607","LA11_MC","LA11","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"608","LA11_MC","LA11","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"609","LA11_ROB","LA11","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"610","LA11_ROB","LA11","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"611","LA11_ROB","LA11","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"612","LA11_ROB","LA11","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"613","LA11_ROB","LA11","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"614","LA11_ROB","LA11","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"615","LA11_ROB","LA11","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"616","LA11_ROB","LA11","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"617","LA11_ROB","LA11","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"618","LA11_ROB","LA11","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"619","LA11_ROB","LA11","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"620","LA11_ROB","LA11","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"621","LA11_ROB","LA11","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"622","LA11_ROB","LA11","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"623","LA11_ROB","LA11","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"624","LA11_ROB","LA11","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"625","LA11_ROB","LA11","Typha","Adult","Velocity","Annual","ROB","Low","Typha_Adult","1","Low"
"626","LA11_ROB","LA11","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"627","LA11_ROB","LA11","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"628","LA13_LOB","LA13","Steelhead","Migration","Depth","critical","LOB","High","Steelhead_Migration","3","Low"
"629","LA13_LOB","LA13","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"630","LA13_LOB","LA13","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"631","LA13_LOB","LA13","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"632","LA13_LOB","LA13","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"633","LA13_LOB","LA13","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"634","LA13_LOB","LA13","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"635","LA13_LOB","LA13","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"636","LA13_LOB","LA13","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"637","LA13_LOB","LA13","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"638","LA13_LOB","LA13","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"639","LA13_LOB","LA13","Typha","Adult","Velocity","Annual","LOB","High","Typha_Adult","3","Low"
"640","LA13_LOB","LA13","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"641","LA13_LOB","LA13","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"642","LA13_LOB","LA13","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"643","LA13_LOB","LA13","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"644","LA13_LOB","LA13","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"645","LA13_LOB","LA13","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","Low"
"646","LA13_LOB","LA13","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"647","LA13_MC","LA13","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"648","LA13_MC","LA13","SAS","Fry","Depth","critical","MC","High","SAS_Fry","3","Low"
"649","LA13_MC","LA13","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"650","LA13_MC","LA13","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"651","LA13_MC","LA13","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"652","LA13_MC","LA13","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"653","LA13_MC","LA13","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"654","LA13_MC","LA13","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"655","LA13_MC","LA13","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"656","LA13_MC","LA13","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"657","LA13_MC","LA13","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"658","LA13_MC","LA13","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"659","LA13_MC","LA13","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","Low"
"660","LA13_MC","LA13","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","Partial"
"661","LA13_MC","LA13","Willow","Seedling","Shear","critical","MC","Partial","Willow_Seedling","2","Partial"
"662","LA13_MC","LA13","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"663","LA13_MC","LA13","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"664","LA13_MC","LA13","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"665","LA13_MC","LA13","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"666","LA13_ROB","LA13","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"667","LA13_ROB","LA13","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"668","LA13_ROB","LA13","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"669","LA13_ROB","LA13","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"670","LA13_ROB","LA13","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"671","LA13_ROB","LA13","Steelhead","Migration","Depth","critical","ROB","High","Steelhead_Migration","3","Low"
"672","LA13_ROB","LA13","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"673","LA13_ROB","LA13","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"674","LA13_ROB","LA13","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"675","LA13_ROB","LA13","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"676","LA13_ROB","LA13","Steelhead","Smolts","Depth","critical","ROB","High","Steelhead_Smolts","3","Low"
"677","LA13_ROB","LA13","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"678","LA13_ROB","LA13","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"679","LA13_ROB","LA13","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"680","LA13_ROB","LA13","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"681","LA13_ROB","LA13","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"682","LA13_ROB","LA13","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"683","LA13_ROB","LA13","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"684","LA13_ROB","LA13","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"685","LA14_LOB","LA14","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"686","LA14_LOB","LA14","SAS","Adult","Velocity","Annual","LOB","Partial","SAS_Adult","2","Partial"
"687","LA14_LOB","LA14","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","High"
"688","LA14_LOB","LA14","Cladophora","Adult","Velocity","critical","LOB","High","Cladophora_Adult","3","High"
"689","LA14_LOB","LA14","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","High"
"690","LA14_LOB","LA14","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"691","LA14_LOB","LA14","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"692","LA14_LOB","LA14","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"693","LA14_LOB","LA14","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"694","LA14_LOB","LA14","SAS","Fry","Depth","critical","LOB","High","SAS_Fry","3","Low"
"695","LA14_LOB","LA14","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"696","LA14_LOB","LA14","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","Partial"
"697","LA14_LOB","LA14","Willow","Seedling","Shear","critical","LOB","Partial","Willow_Seedling","2","Partial"
"698","LA14_LOB","LA14","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"699","LA14_LOB","LA14","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"700","LA14_LOB","LA14","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"701","LA14_LOB","LA14","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"702","LA14_LOB","LA14","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"703","LA14_LOB","LA14","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"704","LA14_MC","LA14","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"705","LA14_MC","LA14","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"706","LA14_MC","LA14","SAS","Fry","Depth","critical","MC","High","SAS_Fry","3","Low"
"707","LA14_MC","LA14","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"708","LA14_MC","LA14","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"709","LA14_MC","LA14","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"710","LA14_MC","LA14","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"711","LA14_MC","LA14","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"712","LA14_MC","LA14","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"713","LA14_MC","LA14","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"714","LA14_MC","LA14","Steelhead","Migration","Velocity","critical","MC","Low","Steelhead_Migration","1","Low"
"715","LA14_MC","LA14","Steelhead","Smolts","Velocity","critical","MC","Low","Steelhead_Smolts","1","Low"
"716","LA14_MC","LA14","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"717","LA14_MC","LA14","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"718","LA14_MC","LA14","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"719","LA14_MC","LA14","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"720","LA14_MC","LA14","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"721","LA14_MC","LA14","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"722","LA14_MC","LA14","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"723","LA14_ROB","LA14","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"724","LA14_ROB","LA14","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"725","LA14_ROB","LA14","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"726","LA14_ROB","LA14","SAS","Adult","Velocity","Annual","ROB","Partial","SAS_Adult","2","Partial"
"727","LA14_ROB","LA14","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"728","LA14_ROB","LA14","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","High"
"729","LA14_ROB","LA14","Cladophora","Adult","Velocity","critical","ROB","High","Cladophora_Adult","3","High"
"730","LA14_ROB","LA14","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"731","LA14_ROB","LA14","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"732","LA14_ROB","LA14","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"733","LA14_ROB","LA14","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"734","LA14_ROB","LA14","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"735","LA14_ROB","LA14","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"736","LA14_ROB","LA14","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"737","LA14_ROB","LA14","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"738","LA14_ROB","LA14","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"739","LA14_ROB","LA14","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"740","LA14_ROB","LA14","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"741","LA2_LOB","LA2","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"742","LA2_LOB","LA2","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Low"
"743","LA2_LOB","LA2","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"744","LA2_LOB","LA2","Steelhead","Smolts","Velocity","critical","LOB","High","Steelhead_Smolts","3","Low"
"745","LA2_LOB","LA2","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"746","LA2_LOB","LA2","Cladophora","Adult","Depth","critical","LOB","Low","Cladophora_Adult","1","Low"
"747","LA2_LOB","LA2","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"748","LA2_LOB","LA2","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"749","LA2_LOB","LA2","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"750","LA2_LOB","LA2","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"751","LA2_LOB","LA2","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"752","LA2_LOB","LA2","SAS","Adult","Velocity","Annual","LOB","Partial","SAS_Adult","2","Partial"
"753","LA2_LOB","LA2","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"754","LA2_LOB","LA2","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"755","LA2_LOB","LA2","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"756","LA2_LOB","LA2","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"757","LA2_LOB","LA2","SAS","Fry","Velocity","critical","LOB","High","SAS_Fry","3","Low"
"758","LA2_LOB","LA2","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"759","LA2_LOB","LA2","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"760","LA2_MC","LA2","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"761","LA2_MC","LA2","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
